ID ANSSI,Titre ANSSI,Type,Date,CVE,CVSS,Base Severity,CWE,EPSS,Lien,Description,Editeur,Produit,Versions affectees
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2020-8648,,,,0.00036,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,There is a use-after-free vulnerability in the Linux kernel through 5.5.2 in the n_tty_receive_buf_common function in drivers/tty/n_tty.c.,n/a,n/a,n/a
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2020-8695,,,,0.00144,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Observable discrepancy in the RAPL interface for some Intel(R) Processors may allow a privileged user to potentially enable information disclosure via local access.,n/a,Intel(R) Processors,See references
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2020-8696,,,,0.00261,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Improper removal of sensitive information before storage or transfer in some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,n/a,Intel(R) Processors,See references
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2020-8698,,,,0.00266,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Improper isolation of shared resources in some Intel(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,n/a,Intel(R) Processors,See references
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-0920,,,,0.00908,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"In unix_scm_to_skb of af_unix.c, there is a possible use after free bug due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-196926917References: Upstream kernel",n/a,Android,Android kernel
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2144,7.2,Elevee,,0.02342,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Parser). Supported versions that are affected are 5.7.29 and prior and 8.0.19 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in takeover of MySQL Server. CVSS 3.1 Base Score 7.2 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H).",Oracle Corporation,MySQL Server,"5.7.29 and prior, 8.0.19 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2146,4.9,Moyenne,,0.01728,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Options). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2154,4.9,Moyenne,,0.00077,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: DML). Supported versions that are affected are 5.7.33 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,5.7.33 and prior
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2160,4.9,Moyenne,,0.00244,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 5.7.30 and prior and 8.0.17 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.30 and prior, 8.0.17 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2161,5.9,Moyenne,,0.00339,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the Java SE, Java SE Embedded, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Java SE: 7u291, 8u281, 11.0.10, 16; Java SE Embedded: 8u281; Oracle GraalVM Enterprise Edition: 19.3.5, 20.3.1.2 and 21.0.0.2. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Java SE Embedded, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Java SE, Java SE Embedded, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. It can also be exploited by supplying untrusted data to APIs in the specified Component. CVSS 3.1 Base Score 5.9 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N).",Oracle Corporation,Java SE JDK and JRE,"Java SE Embedded:8u281, Java SE:11.0.10, Java SE:16, Java SE:7u291, Java SE:8u281, Oracle GraalVM Enterprise Edition:19.3.5, Oracle GraalVM Enterprise Edition:20.3.1.2, Oracle GraalVM Enterprise Edition:21.0.0.2"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2162,4.3,Moyenne,,0.00627,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Audit Plug-in). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.1 Base Score 4.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N).",Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2163,5.3,Moyenne,,0.00106,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the Java SE, Java SE Embedded, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Java SE: 7u291, 8u281, 11.0.10, 16; Java SE Embedded: 8u281; Oracle GraalVM Enterprise Edition: 19.3.5, 20.3.1.2 and 21.0.0.2. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Java SE Embedded, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Java SE, Java SE Embedded, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 5.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:N).",Oracle Corporation,Java SE JDK and JRE,"Java SE Embedded:8u281, Java SE:11.0.10, Java SE:16, Java SE:7u291, Java SE:8u281, Oracle GraalVM Enterprise Edition:19.3.5, Oracle GraalVM Enterprise Edition:20.3.1.2, Oracle GraalVM Enterprise Edition:21.0.0.2"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2166,4.9,Moyenne,,0.01063,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: DML). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2169,4.9,Moyenne,,0.01728,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2171,4.4,Moyenne,,0.00962,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Replication). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Difficult to exploit vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.4 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2174,4.4,Moyenne,,0.00962,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Difficult to exploit vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.4 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2178,6.5,Moyenne,,0.01365,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Replication). Supported versions that are affected are 5.7.32 and prior and 8.0.22 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.32 and prior, 8.0.22 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2179,4.9,Moyenne,,0.01728,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Group Replication Plugin). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2180,4.9,Moyenne,,0.00764,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2194,4.9,Moyenne,,0.00173,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2202,6.5,Moyenne,,0.00722,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Replication). Supported versions that are affected are 5.7.32 and prior and 8.0.22 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.32 and prior, 8.0.22 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2226,4.9,Moyenne,,0.01687,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Information Schema). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all MySQL Server accessible data. CVSS 3.1 Base Score 4.9 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N).,Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-22543,8.7,Elevee,CWE-119,5e-05,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,An issue was discovered in Linux: KVM through Improper handling of VM_IO|VM_PFNMAP vmas in KVM can bypass RO checks and can lead to pages being freed while still accessible by the VMM and guest. This allows users with the ability to start and control a VM to read/write random pages of memory and can result in local privilege escalation.,Linux Kernel,Linux Kernel,add6a0cd1c5ba51b201e1361b05a5df817083618
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-22555,8.3,Elevee,CWE-787,0.85339,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,A heap out-of-bounds write affecting Linux since v2.6.19-rc1 was discovered in net/netfilter/x_tables.c. This allows an attacker to gain privileges or cause a DoS (via heap memory corruption) through user name space,n/a,Linux Kernel,2.6.19-rc1
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-23017,,,CWE-193,0.73166,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",n/a,"Nginx Web Server, Nginx Plus","Nginx Web Server versions 0.6.18 thru 1.20.0 before 1.20.1, Nginx plus versions R13 thru R23 before R23 P1. Nginx plus version R24 before R24 P1"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2307,6.1,Moyenne,,0.00448,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Packaging). Supported versions that are affected are 5.7.33 and prior and 8.0.23 and prior. Easily exploitable vulnerability allows unauthenticated attacker with logon to the infrastructure where MySQL Server executes to compromise MySQL Server. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all MySQL Server accessible data as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.1 Base Score 6.1 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N).",Oracle Corporation,MySQL Server,"5.7.33 and prior, 8.0.23 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2341,3.1,Faible,,0.00321,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Networking). Supported versions that are affected are Java SE: 7u301, 8u291, 11.0.11, 16.0.1; Oracle GraalVM Enterprise Edition: 20.3.2 and 21.1.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 3.1 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N).",Oracle Corporation,Java SE JDK and JRE,"Java SE:11.0.11, Java SE:16.0.1, Java SE:7u301, Java SE:8u291, Oracle GraalVM Enterprise Edition:20.3.2, Oracle GraalVM Enterprise Edition:21.1.0"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2342,4.9,Moyenne,,0.0044,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 5.7.34 and prior and 8.0.25 and prior. Easily exploitable vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.9 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.34 and prior, 8.0.25 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2369,4.3,Moyenne,,0.00324,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Library). Supported versions that are affected are Java SE: 7u301, 8u291, 11.0.11, 16.0.1; Oracle GraalVM Enterprise Edition: 20.3.2 and 21.1.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Java SE, Oracle GraalVM Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability does not apply to Java deployments, typically in servers, that load and run only trusted code (e.g., code installed by an administrator). CVSS 3.1 Base Score 4.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N).",Oracle Corporation,Java SE JDK and JRE,"Java SE:11.0.11, Java SE:16.0.1, Java SE:7u301, Java SE:8u291, Oracle GraalVM Enterprise Edition:20.3.2, Oracle GraalVM Enterprise Edition:21.1.0"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2372,4.4,Moyenne,,0.00243,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,Vulnerability in the MySQL Server product of Oracle MySQL (component: InnoDB). Supported versions that are affected are 5.7.34 and prior and 8.0.25 and prior. Difficult to exploit vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.1 Base Score 4.4 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H).,Oracle Corporation,MySQL Server,"5.7.34 and prior, 8.0.25 and prior"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-23840,,,,0.0054,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Calls to EVP_CipherUpdate, EVP_EncryptUpdate and EVP_DecryptUpdate may overflow the output length argument in some cases where the input length is close to the maximum permissable length for an integer on the platform. In such cases the return value from the function call will be 1 (indicating success), but the output length value will be negative. This could cause applications to behave incorrectly or crash. OpenSSL versions 1.1.1i and below are affected by this issue. Users of these versions should upgrade to OpenSSL 1.1.1j. OpenSSL versions 1.0.2x and below are affected by this issue. However OpenSSL 1.0.2 is out of support and no longer receiving public updates. Premium support customers of OpenSSL 1.0.2 should upgrade to 1.0.2y. Other users should upgrade to 1.1.1j. Fixed in OpenSSL 1.1.1j (Affected 1.1.1-1.1.1i). Fixed in OpenSSL 1.0.2y (Affected 1.0.2-1.0.2x).",OpenSSL,OpenSSL,"Fixed in OpenSSL 1.0.2y (Affected 1.0.2-1.0.2x), Fixed in OpenSSL 1.1.1j (Affected 1.1.1-1.1.1i)"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-23841,,,,0.00958,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,The OpenSSL public API function X509_issuer_and_serial_hash() attempts to create a unique hash value based on the issuer and serial number data contained within an X509 certificate. However it fails to correctly handle any errors that may occur while parsing the issuer field (which might occur if the issuer field is maliciously constructed). This may subsequently result in a NULL pointer deref and a crash leading to a potential denial of service attack. The function X509_issuer_and_serial_hash() is never directly called by OpenSSL itself so applications are only vulnerable if they use this function directly and they use it on certificates that may have been obtained from untrusted sources. OpenSSL versions 1.1.1i and below are affected by this issue. Users of these versions should upgrade to OpenSSL 1.1.1j. OpenSSL versions 1.0.2x and below are affected by this issue. However OpenSSL 1.0.2 is out of support and no longer receiving public updates. Premium support customers of OpenSSL 1.0.2 should upgrade to 1.0.2y. Other users should upgrade to 1.1.1j. Fixed in OpenSSL 1.1.1j (Affected 1.1.1-1.1.1i). Fixed in OpenSSL 1.0.2y (Affected 1.0.2-1.0.2x).,OpenSSL,OpenSSL,"Fixed in OpenSSL 1.0.2y (Affected 1.0.2-1.0.2x), Fixed in OpenSSL 1.1.1j (Affected 1.1.1-1.1.1i)"
CERTFR-2023-AVI-0051,Multiples vulnérabilités dans les produits Juniper,avis,2023-01-23T00:00:00.000000,CVE-2021-2385,5.0,Moyenne,,0.00396,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0051/,"Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Replication). Supported versions that are affected are 5.7.34 and prior and 8.0.25 and prior. Difficult to exploit vulnerability allows high privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server as well as unauthorized update, insert or delete access to some of MySQL Server accessible data. CVSS 3.1 Base Score 5.0 (Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:H).",Oracle Corporation,MySQL Server,"5.7.34 and prior, 8.0.25 and prior"
